"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","Consensus"
"e2c45649475ab9189d6b9d1a6775a67a","Eukaryota","SAR","Rhizaria","Cercozoa","uncultured eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e2cb347b704385a88c8f9ef1fb42f9d1","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e2cc7fdc60c44dddc26cd8f4590e1570","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Chromadorea","Chromadoria","Chromadorida","Chromadorina","Chromadorina_infraorder","Chromadoroidea","Chromadoridae","Dichromadora","1"
"e2d4bc817fbbe466f22e8d713f1a9163","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","uncultured","uncultured stramenopile","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e2dd7e63f0fc1be6814392c9ac0cda10","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Thraustochytrium","Thraustochytrium motivum","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e2e5c3e02ee83d252cd2a8e8077197a0","Eukaryota","SAR","Stramenopiles","MAST-4","uncultured thraustochytrid","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e2f8bfe4e7fd15058b83e9f73c2e1d8c","Eukaryota","SAR","Rhizaria","Cercozoa","Imbricatea","Marimonadida","uncultured eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e308f6c0c415b185dd557847b440223c","Eukaryota","Amorphea","Obazoa","Opisthokonta","Nucletmycea","Fungi","Dikarya","Ascomycota","Pezizomycotina","Sordariomycetes","Pinus taeda (loblolly pine)","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e31262906f775b76a4c12c014f15a3cc","Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Litostomatea","Haptoria","Hemiophrys","Hemiophrys procera","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e32210535a6b3540279b6f41b0484b1e","Eukaryota","Archaeplastida","Chloroplastida","Charophyta","Phragmoplastophyta","Streptophyta","Embryophyta","Tracheophyta","Spermatophyta","Magnoliophyta","Zostera marina","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e329a7b5a969fbcbf3ef09fcf54234b5","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina","Dorylaimina_infraorder","Dorylaimoidea","Qudsianematidae","Allodorylaimus","1"
"e33e9849f8e8a75dd0064ff4cd545eed","Eukaryota","Amorphea","Obazoa","Opisthokonta","Nucletmycea","Fungi","Chytridiomycota","Incertae Sedis","Chytridiomycetes","Rhizophydiales","Boothiomyces","Boothiomyces macroporosum","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e33f5703a4caae099ad1f74b21058807","Eukaryota","SAR","Rhizaria","Cercozoa","Novel Clade Gran-4","uncultured Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e36bdab6ef61dac2cfbbaf24a886aa72","Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea","Choreotrichia","uncultured Tintinnida","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3746c0a41e17a16335c4213f66d15af","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Chromadorea","Chromadoria","Plectida","Plectida_suborder","Plectida_infraorder","Leptolaimoidea","Leptolaimidae","Leptolaimus","1"
"e37b85c854b34fbe9a1127488be043bf","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Chromadorea","Chromadoria","Monhysterida","Linhomoeina","Linhomoeina_infraorder","Siphonolaimoidea","Linhomoeidae","Terschellingia","1"
"e3840e024ab8adf7ba74b65124233db8","Eukaryota","Amorphea","Obazoa","Opisthokonta","Nucletmycea","Fungi","Dikarya","Ascomycota","Saccharomycotina","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces uvarum MCYC 623","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3973122d594e467ac14dd9df45f3d7a","Eukaryota","SAR","Stramenopiles","Ochrophyta","Diatomea","Bacillariophytina","Bacillariophyceae","Navicula","Hippodonta capitata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e398393958f1bdb7eda8a1ba5228da9b","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e39929cbdda5b2630a49aa1b2f9679f1","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Chromadorea","Chromadoria","Monhysterida","Linhomoeina","Linhomoeina_infraorder","Siphonolaimoidea","Linhomoeidae","Desmolaimus","1"
"e3a709fa2ef9794969c8cfcd9417dc00","Eukaryota","SAR","Rhizaria","Cercozoa","Imbricatea","Silicofilosea","Thaumatomonadida","Peregriniidae","D2P04A09","uncultured marine eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3a81697e79d9e7f3b7d8d337e0cfb00","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Enoplea","Dorylaimia","Dorylaimida","Dorylaimina","Dorylaimina_infraorder","Tylencholaimoidea","Leptonchidae","Proleptonchus","1"
"e3ac2b68cf468481c4050ca6630942cc","Eukaryota","SAR","Stramenopiles","Ochrophyta","Diatomea","ME-Euk-FW10","uncultured marine eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3b558b3bdac5f01fd5880edaa4ee6e9","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3bd6cdf15f73ade4e6d9e6bdec0d74c","Eukaryota","SAR","Stramenopiles","Ochrophyta","Diatomea","Bacillariophytina","Bacillariophyceae","Haslea","Haslea spicula","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3be0e75ad6049cedada5b6561773985","Eukaryota","SAR","Rhizaria","Cercozoa","Novel Clade Gran-3","uncultured eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3cd7bf8c1f728d18bf2a798e549b93b","Eukaryota","SAR","Rhizaria","Cercozoa","uncultured","uncultured eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3d0dc34dbe93ccea879be4d08b758c7","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCP clade","Bilateria","Protostomia","Ecdysozoa","Arthropoda","Crustacea","Maxillopoda","Copepoda","Argestidae sp. DZMB629","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e3ec0ed168e2ce64dd87c07c368c0049","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCP clade","Bilateria","Protostomia","Lophotrochozoa","Platyhelminthes","Rhabditophora","Rhabdocoela","Dalyellioida","Baicalellia canadensis","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e40a4533bd51cb29abec4aac9376b980","Eukaryota","SAR","Rhizaria","Cercozoa","Ventrifissura sp. SRT224","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e41d446713f3b4a2dd28d0d7d9580b49","Eukaryota","SAR","Alveolata","Apicomplexa","Novel Apicomplexa Class 2","uncultured eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e425e7a406b2d799c7fbae05d59d6e5c","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniphycidae","Thoracosphaeraceae","Stoeckeria","Stoeckeria algicida","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e428123d2aa29b32cef546d5cb117333","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Suessiaceae","Biecheleria","uncultured eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e430f279945a7860c6d83707ef37fc0a","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e43f38daffb52eedd2443694dd5a9f7e","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Chromadorea","Chromadoria","Monhysterida","Linhomoeina","Linhomoeina_infraorder","Siphonolaimoidea","Linhomoeidae","Desmolaimus","1"
"e44314ea284e19f6bfa8af861150ebbf","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e4447651f38408f793e2c0748946fdc1","Eukaryota","Amorphea","Obazoa","Opisthokonta","Nucletmycea","Fungi","Dikarya","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricales","Nia","Nia vibrissa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e44cbc36c1bcdd014c2b719d30133a51","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniphycidae","Suessiaceae","Pelagodinium","uncultured Gymnodinium","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e45486b34646f41b8cc2bd23ee45e88b","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniphycidae","Thoracosphaeraceae","Stoeckeria","Stoeckeria algicida","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e462b4b3678c7d75a84f7890fe43ce66","Eukaryota","Amorphea","Obazoa","Opisthokonta","Nucletmycea","Fungi","Dikarya","Ascomycota","Pezizomycotina","Dothideomycetes","Incertae Sedis","Arthrographis arxii","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e4652a7f4f4e6c4a952f28fc1b7a4ebd","Eukaryota","Incertae Sedis","Palpitomonas","uncultured dinoflagellate","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e46782f2a5802e32fc26f5167b361467","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Chromadorea","Chromadoria","Monhysterida","Monhysterina","Monhysterina_infraorder","Sphaerolaimoidea","Sphaerolaimidae","Sphaerolaimus","1"
"e470dbdefc662ec2e1b5497253953152","Eukaryota","Amorphea","Obazoa","Opisthokonta","Nucletmycea","Fungi","Dikarya","Ascomycota","Taphrinomycotina","Schizosaccharomycetes","Schizosaccharomycetales","Schizosaccharomycetaceae","Schizosaccharomyces","Schizosaccharomyces pombe (fission yeast)","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e47554263c017af9b706e031b2b80774","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e480e7c289a0b86511f35805579784eb","Eukaryota","SAR","Stramenopiles","MAST-12","uncultured marine eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e49125c3fccca3497712648d2fb0d005","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Mamiellophyceae","DSGM-81","uncultured eukaryote","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e49cfddb1880e1f8c818a274be0ff882","Eukaryota","SAR","Stramenopiles","Ochrophyta","Phaeophyceae","Ectocarpales","Scytosiphon","Scytosiphon lomentaria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e49defd17d4532728d7dad3d35f79327","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCP clade","Bilateria","Protostomia","Lophotrochozoa","Annelida","Polychaeta","Palpata","Phyllodocida","Nephtys hombergii","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e4a17452fa2bda8d61541d0b76c5a0ac","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e4a32f81fbd62f59f5838ca20e189994","Eukaryota","Amorphea","Obazoa","Opisthokonta","Holozoa","Choanozoa","Metazoa","Animalia","BCPclade","Bilateria","Protostomia","Ecdysozoa","Nematozoa","Nematoda","Enoplea","Enoplia","Enoplida","Oncholaimina","Oncholaimina_infraorder","Oncholaimoidea","Oncholaimidae","Viscosia","1"
"e4a38371f01e1c97c398488b69ecf0ce","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e4ba5895dd223a1d6e4e6998fa5287dd","Eukaryota","SAR","Stramenopiles","Ochrophyta","Diatomea","Bacillariophytina","Bacillariophyceae","Cocconeis","Cocconeidaceae sp. UTKSA0056","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e4c0ccf898aaadf8f006dfe2a3a9161e","Eukaryota","SAR","Rhizaria","Cercozoa","Novel Clade Gran-3","uncultured Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
"e4cae0310057dbbf7f32aa08a5e638db","Eukaryota","Amorphea","Obazoa","Opisthokonta","Nucletmycea","Fungi","Dikarya","Ascomycota","Pezizomycotina","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium","Verticillium alfalfae VaMs.102","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","1"
